variety,variety_ID,clone_ID,clone_num,year,bud_day,flow_day,ver_day,mat_day,notes,File info
Aramon noir,,513S2,,1982,,,,14/9/1982,,2015-07-18 11.52.56.jpg
Aramon noir,,513S2,,1983,,,,19/9/1983,,2015-07-18 11.52.56.jpg
Aramon noir,,513S2,,1984,,,,1/10/1984,,2015-07-18 11.52.56.jpg
Aramon noir,,513S2,,1985,,,,24/9/1985,,2015-07-18 11.52.56.jpg
Aramon noir,,513S2,,1987,,,,21/9/1987,,2015-07-18 11.52.56.jpg
Aramon noir,,513S2,,1988,,,,12/9/1988,,2015-07-18 11.52.56.jpg
Aramon noir,,513S3,,1979,,,,24/9/1979,,2015-07-18 11.52.56.jpg
Aramon noir,,513S3,,1981,,,,14/9/1981,,2015-07-18 11.52.56.jpg
Aramon noir,,513S3,,1982,,,,14/9/1982,,2015-07-18 11.52.56.jpg
Aramon noir,,513S3,,1983,,,,19/9/1983,,2015-07-18 11.52.56.jpg
Aramon noir,,513S3,,1984,,,,24/9/1984,,2015-07-18 11.52.56.jpg
Aramon noir,,513S3,,1985,,,,17/9/1985,,2015-07-18 11.52.56.jpg
Aramon noir,,513S3,,1987,,,,21/9/1987,,2015-07-18 11.52.56.jpg
Aramon noir,,513S3,,1988,,,,12/9/1988,,2015-07-18 11.52.56.jpg
Aramon noir,,513A3,,1977,5/3/1977,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513A3,,1978,9/3/1978,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513A3,,1979,5/3/1979,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513A3,,1980,3/3/1980,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513A3,,1981,22/3/1981,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513A3,,1982,8/3/1982,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513A3,,1983,20/3/1983,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513A3,,1984,25/3/1984,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513A3,,1985,26/3/1985,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513A3,,1986,24/3/1986,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513A4,,1977,9/3/1977,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513A4,,1978,8/3/1978,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513A4,,1979,6/3/1979,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513A4,,1980,2/3/1980,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513A4,,1981,21/3/1981,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513A4,,1982,11/3/1982,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513A4,,1983,20/3/1983,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513A4,,1984,25/3/1984,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513A4,,1985,27/3/1985,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513A4,,1986,23/3/1986,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513A5,,1977,9/3/1977,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513A5,,1978,11/3/1978,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513A5,,1979,7/3/1979,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513A5,,1980,3/3/1980,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513A5,,1981,24/3/1981,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513A5,,1982,11/3/1982,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513A5,,1983,22/3/1983,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513A5,,1984,25/3/1984,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513A5,,1985,26/3/1985,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513A5,,1986,23/3/1986,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513A6,,1977,7/3/1977,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513A6,,1978,8/3/1978,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513A6,,1979,6/3/1979,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513A6,,1980,5/3/1980,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513A6,,1981,20/3/1981,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513A6,,1982,8/3/1982,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513A6,,1983,21/3/1983,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513A6,,1984,25/3/1984,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513A6,,1985,25/3/1985,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513A6,,1986,24/3/1986,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513A7,,1977,9/3/1977,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513A7,,1978,9/3/1978,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513A7,,1979,6/3/1979,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513A7,,1980,6/3/1980,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513A7,,1981,21/3/1981,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513A7,,1982,8/3/1982,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513A7,,1983,22/3/1983,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513A7,,1984,25/3/1984,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513A7,,1985,26/3/1985,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513A7,,1986,24/3/1986,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513A8,,1977,7/3/1977,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513A8,,1978,11/3/1978,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513A8,,1979,6/3/1979,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513A8,,1980,5/3/1980,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513A8,,1981,21/3/1981,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513A8,,1982,8/3/1982,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513A8,,1983,24/3/1983,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513A8,,1984,25/3/1984,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513A8,,1985,26/3/1985,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513A8,,1986,23/3/1986,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513A9,,1977,10/3/1977,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513A9,,1978,11/3/1978,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513A9,,1979,21/3/1979,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513A9,,1980,13/3/1980,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513A9,,1981,26/3/1981,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513A9,,1982,15/3/1982,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513A9,,1983,22/3/1983,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513A9,,1984,26/3/1984,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513A9,,1985,31/3/1985,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513A9,,1986,24/3/1986,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513S1,,1977,8/3/1977,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513S1,,1978,11/3/1978,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513S1,,1979,7/3/1979,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513S1,,1980,8/3/1980,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513S1,,1981,25/3/1981,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513S1,,1982,11/3/1982,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513S1,,1983,22/3/1983,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513S1,,1984,26/3/1984,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513S1,,1985,31/3/1985,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513S1,,1986,23/3/1986,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513S2,,1977,6/3/1977,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513S2,,1978,11/3/1978,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513S2,,1980,5/3/1980,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513S2,,1981,25/3/1981,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513S2,,1982,8/3/1982,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513S2,,1983,21/3/1983,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513S2,,1984,25/3/1984,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513S2,,1985,26/3/1985,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513S2,,1986,22/2/1986,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513S3,,1977,7/3/1977,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513S3,,1978,8/3/1978,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513S3,,1980,6/3/1980,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513S3,,1981,24/3/1981,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513S3,,1982,8/3/1982,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513S3,,1983,21/3/1983,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513S3,,1984,24.3.1984,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513S3,,1985,25/3/1985,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513S3,,1986,20/3/1986,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513S4,,1977,7/3/1977,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513S4,,1978,8/3/1978,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513S4,,1980,6/3/1980,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513S4,,1981,24/3/1981,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513S4,,1982,8/3/1982,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513S4,,1983,21/3/1983,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513S4,,1984,24/3/1984,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513S4,,1985,25/3/1985,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,513S4,,1986,20/3/1986,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,113S1,,1977,10/3/1977,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,113S1,,1978,9/3/1978,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,113S1,,1980,5/3/1980,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,113S1,,1981,22/3/1981,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,113S1,,1982,11/3/1982,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,113S1,,1983,21/3/1983,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,113S1,,1984,25/3/1984,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,113S1,,1985,26/3/1985,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,113S1,,1986,20/3/1986,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,113S2,,1977,7/3/1977,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,113S2,,1978,11/3/1978,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,113S2,,1980,10/3/1980,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,113S2,,1981,25/3/1981,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,113S2,,1982,11/3/1982,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,113S2,,1983,22/3/1983,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,113S2,,1984,31/3/1984,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,113S2,,1985,25/3/1985,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,113S2,,1986,24/3/1986,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,113S3,,1977,9/3/1977,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,113S3,,1978,11/3/1978,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,113S3,,1980,14/3/1980,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,113S3,,1981,25/3/1981,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,113S3,,1982,11/3/1982,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,113S3,,1983,22/3/1983,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,113S3,,1984,29/3/1984,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,113S3,,1985,25/3/1985,,,,,2015-07-18 11.16.50.jpg
Aramon noir,,113S3,,1986,23/3/1986,,,,,2015-07-18 11.16.50.jpg
Carignan,,512S5,,1990,10/9/1990,,,,,2015-07-18 11.16.50.jpg
Carignan,,512S6,,1990,10/9/1990,,,,,2015-07-18 11.16.50.jpg
Carignan,,512S7,,1990,10/9/1990,,,,,2015-07-18 11.16.50.jpg
Carignan,,512S9,,1990,10/9/1990,,,,,2015-07-18 11.16.50.jpg
Carignan,,513A1,,1990,10/9/1990,,,,,2015-07-18 11.16.50.jpg
Carignan,,513A3,,1990,10/9/1990,,,,,2015-07-18 11.16.50.jpg
Carignan,,513A4,,1990,3/9/1990,,,,,2015-07-18 11.16.50.jpg
Carignan,,513A5,,1990,3/9/1990,,,,,2015-07-18 11.16.50.jpg
Carignan,,513A6,,1990,10/9/1990,,,,,2015-07-18 11.16.50.jpg
Carignan,,513A7,,1990,3/9/1990,,,,,2015-07-18 11.16.50.jpg
Carignan,,513A8,,1990,3/9/1990,,,,,2015-07-18 11.16.50.jpg
Carignan,,510A4,,1967,24/3/1967,,,,,2015-07-18 11.17.32.jpg
Carignan,,514A11,,1967,23/3/1967,,,,,2015-07-18 11.17.32.jpg
Carignan,,521S5,,1967,20/3/1967,,,,,2015-07-18 11.17.32.jpg
Carignan,,521S5,,1968,31/3/1968,,,,,2015-07-18 11.17.32.jpg
Carignan,,521S5,,1969,8/4/1969,,,,,2015-07-18 11.17.32.jpg
Carignan,,521S6,,1967,20/3/1967,,,,,2015-07-18 11.17.32.jpg
Carignan,,521S6,,1968,31/3/1968,,,,,2015-07-18 11.17.32.jpg
Carignan,,521S6,,1969,9/4/1969,,,,,2015-07-18 11.17.32.jpg
Carignan,,521S7,,1967,21/3/1967,,,,,2015-07-18 11.17.32.jpg
Carignan,,521S7,,1968,31/3/1968,,,,,2015-07-18 11.17.32.jpg
Carignan,,521S7,,1969,7/4/1969,,,,,2015-07-18 11.17.32.jpg
Carignan,,521S8,,1967,22/3/1967,,,,,2015-07-18 11.17.32.jpg
Carignan,,521S8,,1968,1/4/1968,,,,,2015-07-18 11.17.32.jpg
Carignan,,521S8,,1969,8/4/1969,,,,,2015-07-18 11.17.32.jpg
Carignan,,521S9,,1967,23/3/1967,,,,,2015-07-18 11.17.32.jpg
Carignan,,512S5,,1967,16/3/1967,,,,,2015-07-18 11.17.32.jpg
Carignan,,512S5,,1968,28/3/1968,,,,,2015-07-18 11.17.32.jpg
Carignan,,512S5,,1970,3/4/1970,,,,,2015-07-18 11.17.32.jpg
Carignan,,512S5,,1971,6/4/1971,,,,,2015-07-18 11.17.32.jpg
Carignan,,512S5,,1972,24/3/1972,,,,,2015-07-18 11.17.32.jpg
Carignan,,512S5,,1973,3/4/1973,,,,,2015-07-18 11.17.32.jpg
Carignan,,512S5,,1974,29/3/1974,,,,,2015-07-18 11.17.32.jpg
Carignan,,512S6,,1967,20/3/1967,,,,,2015-07-18 11.17.32.jpg
Carignan,,512S6,,1968,2/4/1968,,,,,2015-07-18 11.17.32.jpg
Carignan,,512S6,,1970,31/3/1970,,,,,2015-07-18 11.17.32.jpg
Carignan,,512S6,,1971,7/4/1971,,,,,2015-07-18 11.17.32.jpg
Carignan,,512S6,,1972,28/3/1972,,,,,2015-07-18 11.17.32.jpg
Carignan,,512S6,,1973,7/4/1973,,,,,2015-07-18 11.17.32.jpg
Carignan,,512S6,,1974,26/3/1974,,,,,2015-07-18 11.17.32.jpg
Carignan,,512S7,,1967,23/3/1967,,,,,2015-07-18 11.17.32.jpg
Carignan,,512S7,,1968,3/4/1968,,,,,2015-07-18 11.17.32.jpg
Carignan,,512S7,,1970,2/4/1970,,,,,2015-07-18 11.17.32.jpg
Carignan,,512S7,,1971,7/4/1970,,,,,2015-07-18 11.17.32.jpg
Carignan,,512S7,,1972,23/3/1972,,,,,2015-07-18 11.17.32.jpg
Carignan,,512S7,,1973,3/4/1973,,,,,2015-07-18 11.17.32.jpg
Carignan,,512S7,,1974,23/3/1974,,,,,2015-07-18 11.17.32.jpg
Carignan,,512S8,,1967,13/3/1967,,,,,2015-07-18 11.17.32.jpg
Carignan,,512S8,,1968,29/3/1968,,,,,2015-07-18 11.17.32.jpg
Carignan,,512S8,,1970,31/3/1970,,,,,2015-07-18 11.17.32.jpg
Carignan,,512S8,,1971,5/4/1971,,,,,2015-07-18 11.17.32.jpg
Carignan,,512S8,,1972,20/3/1972,,,,,2015-07-18 11.17.32.jpg
Carignan,,512S8,,1973,3/4/1973,,,,,2015-07-18 11.17.32.jpg
Carignan,,512S8,,1974,26/3/1974,,,,,2015-07-18 11.17.32.jpg
Carignan,,513A1,,1967,18/3/1967,,,,,2015-07-18 11.17.32.jpg
Carignan,,513A1,,1968,29/3/1968,,,,,2015-07-18 11.17.32.jpg
Carignan,,513A1,,1969,6/6/1969,,,,,2015-07-18 11.17.32.jpg
Carignan,,513A1,,1970,2/4/1970,,,,,2015-07-18 11.17.32.jpg
Carignan,,513A1,,1971,7/4/1971,,,,,2015-07-18 11.17.32.jpg
Carignan,,513A1,,1972,28/3/1972,,,,,2015-07-18 11.17.32.jpg
Carignan,,513A1,,1973,6/4/1973,,,,,2015-07-18 11.17.32.jpg
Carignan,,513A1,,1974,25/3/1974,,,,,2015-07-18 11.17.32.jpg
Carignan,,513A2,,1967,16/3/1967,,,,,2015-07-18 11.17.32.jpg
Carignan,,513A2,,1968,25/3/1968,,,,,2015-07-18 11.17.32.jpg
Carignan,,513A2,,1969,4/4/1969,,,,,2015-07-18 11.17.32.jpg
Carignan,,513A2,,1970,2/4/1970,,,,,2015-07-18 11.17.32.jpg
Carignan,,512S9,,1971,7/4/1971,,,,,2015-07-18 11.17.32.jpg
Carignan,,512S9,,1972,28/3/1972,,,,,2015-07-18 11.17.32.jpg
Carignan,,512S9,,1973,6/4/1973,,,,,2015-07-18 11.17.32.jpg
Carignan,,512S9,,1974,31/3/1974,,,,,2015-07-18 11.17.32.jpg
Carignan,,512S9,,1976,2/4/1976,,,,,2015-07-18 11.17.32.jpg
Carmanere,323,5255,1,1956,,,,10/9/1956,,2015-07-07 17.48.13.jpg
Carmanere,323,5255,1,1957,,,,9/9/1957,,2015-07-07 17.48.13.jpg
Carmanere,323,5255,1,1958,,,,3/9/1958,,2015-07-07 17.48.13.jpg
Carmanere,323,5255,1,1959,,,,31/8/1959,,2015-07-07 17.48.13.jpg
Carmanere,323,7A139,2,1957,,,,2/9/1957,,2015-07-07 17.48.13.jpg
Carmanere,323,7A139,2,1958,,,,3/9/1958,,2015-07-07 17.48.13.jpg
Carmanere,323,7A139,2,1959,,,,31/8/1959,,2015-07-07 17.48.13.jpg
Carmanere,323,53A8,4,1972,,,,30/8/1972,,2015-07-07 17.48.13.jpg
Carmanere,323,53A8,4,1973,,,,27/8/1973,,2015-07-07 17.48.13.jpg
Carmanere,323,53A8,4,1975,,,,29/8/1974,,2015-07-07 17.48.13.jpg
Carmanere,323,81A2,5,1959,,,,6/8/1959,,2015-07-07 17.48.13.jpg
Carmanere,323,81A2,5,1960,,,,2/8/1960,,2015-07-07 17.48.13.jpg
Carmanere,323,81A2,5,1962,,,,28/8/1962,,2015-07-07 17.48.13.jpg
Carmanere,323,,1,1957,,23/3/1957,,,,2015-07-07 17.48.13.jpg
Carmanere,323,,1,1958,,3/4/1958,,,,2015-07-07 17.48.13.jpg
Carmanere,323,,1,1959,,26/3/1959,,,,2015-07-07 17.48.13.jpg
Carmanere,323,,2,1957,,15/3/1957,,,,2015-07-07 17.48.13.jpg
Carmanere,323,,2,1958,,5/4/1958,,,,2015-07-07 17.48.13.jpg
Carmanere,323,,2,1959,,27/3/1959,,,,2015-07-07 17.48.13.jpg
Carmanere,323,,2,1960,,26/3/1960,,,,2015-07-07 17.48.13.jpg
Carmanere,323,,2,1961,,11/3/1961,,,,2015-07-07 17.48.13.jpg
Carmanere,323,,4,1972,,20/3/1972,,,,2015-07-07 17.48.13.jpg
Carmanere,323,,4,1973,,6/4/1973,,,,2015-07-07 17.48.13.jpg
Carmanere,323,,4,1975,,12/3/1975,,,,2015-07-07 17.48.13.jpg
Carmanere,323,,5,1958,,2/4/1958,,,,2015-07-07 17.48.13.jpg
Carmanere,323,,5,1959,,26/3/1959,,,,2015-07-07 17.48.13.jpg
Carmanere,323,,5,1960,,16/3/1960,,,,2015-07-07 17.48.13.jpg
Pinot noir,,4uA1,,1997,10/3/1997,,,,,2015-07-18 11.05.31.jpg
Pinot noir,,4uA2,,1997,1/3/1997,,,,,2015-07-18 11.05.31.jpg
Pinot noir,,4uA6,,1997,7/3/1997,,,,,2015-07-18 11.05.31.jpg
Pinot noir,,4uA7,,1997,7/3/1997,,,,,2015-07-18 11.05.31.jpg
Chardonnay,,412S4,,1997,2/3/1997,,,,,2015-07-18 11.05.31.jpg
Chardonnay,,412S5,,1997,1/3/1997,,,,,2015-07-18 11.05.31.jpg
Aramon noir,,2R2S4650,,1997,3/3/1997,,,,,2015-07-18 11.05.31.jpg
Aramon noir,,2R2S5155,,1997,3/3/1997,,,,,2015-07-18 11.05.31.jpg
Sauvignon,,2R14S126130,,1997,8/3/1997,,,,,2015-07-18 11.05.31.jpg
Sauvignon,,2R14S131135,,1997,7/3/1997,,,,,2015-07-18 11.05.31.jpg
Sauvignon,,2R14S136140,,1997,9/3/1997,,,,,2015-07-18 11.05.31.jpg
Sauvignon,,2R14S141145,,1997,8/3/1997,,,,,2015-07-18 11.05.31.jpg
Chasselas,,69S9,,1997,2/3/1997,,,,,2015-07-18 11.05.31.jpg
Chasselas,,610A1,,1997,2/3/1997,,,,,2015-07-18 11.05.31.jpg
Chasselas,,4R9S610,,1997,1/3/1997,,,,,2015-07-18 11.05.31.jpg
Chasselas,,4R9S415,,1997,1/3/1997,,,,,2015-07-18 11.05.31.jpg
Chasselas,,4R9s4650,,1997,10/3/1997,,,,,2015-07-18 11.05.31.jpg
Chasselas,,4R9S6670,,1997,28/2/1997,,,,,2015-07-18 11.05.31.jpg
Chasselas,,10R1S326330,,1997,28/2/1997,,,,,2015-07-18 11.05.31.jpg
Chasselas,,10R1S501505,,1997,6/3/1997,,,,,2015-07-18 11.05.31.jpg
Chasselas,,10R1S511515,,1997,4/3/1997,,,,,2015-07-18 11.05.31.jpg
Grenache,,2R3Su15,,1997,7/3/1997,,,,,2015-07-18 11.05.31.jpg
Grenache,,2R3S15,,1997,3/3/1997,,,,,2015-07-18 11.05.31.jpg
Grenache,,514S8,,1997,5/3/1997,,,,,2015-07-18 11.05.31.jpg
Grenache,,514S9,,1997,9/3/1997,,,,,2015-07-18 11.05.31.jpg
Cabernet sauvignon,,8R8S415,,1997,17/3/1997,,,,,2015-07-18 11.05.31.jpg
Cabernet sauvignon,,8R8S4145,,1997,16/3/1997,,,,,2015-07-18 11.05.31.jpg
Cabernet sauvignon,,3R8S15,,1997,16/3/1997,,,,,2015-07-18 11.05.31.jpg
Cabernet sauvignon,,3R8S415,,1997,14/3/1997,,,,,2015-07-18 11.05.31.jpg
Syrah,,3R1S161165,,1997,14/3/1997,,,,,2015-07-18 11.05.31.jpg
Syrah,,914S8,,1997,5/3/1997,,,,,2015-07-18 11.05.31.jpg
Syrah,,914S9,,1997,4/3/1997,,,,,2015-07-18 11.05.31.jpg
Syrah,,3R1S1u115,,1997,15/3/1997,,,,,2015-07-18 11.05.31.jpg
Carignan,,513A1,,1997,7/3/1997,,,,,2015-07-18 11.05.31.jpg
Carignan,,512S9,,1997,7/3/1997,,,,,2015-07-18 11.05.31.jpg
Carignan,,2R2S2125,,1997,12/3/1997,,,,,2015-07-18 11.05.31.jpg
Carignan,,2R2S2630,,1997,10/3/1997,,,,,2015-07-18 11.05.31.jpg
Chasselas,,1017S5,,1984,2/4/1984,,,,,2015-07-18 11.09.17.jpg
Chasselas,,1017S6,,1984,5/4/1984,,,,,2015-07-18 11.09.17.jpg
Chasselas,,1017S8,,1984,2/4/1984,,,,,2015-07-18 11.09.17.jpg
Chasselas,,18A1,,1984,8/4/1984,,,,,2015-07-18 11.09.17.jpg
Chasselas,,18A4,,1984,2/4/1984,,,,,2015-07-18 11.09.17.jpg
Chasselas,,18A8,,1984,2/4/1984,,,,,2015-07-18 11.09.17.jpg
Chasselas,,18A9,,1984,2/4/1984,,,,,2015-07-18 11.09.17.jpg
Chasselas,,18S2,,1984,2/4/1984,,,,,2015-07-18 11.09.17.jpg
Chasselas,,18S3,,1984,1/4/1984,,,,,2015-07-18 11.09.17.jpg
Chasselas,,18S7,,1984,1/4/1984,,,,,2015-07-18 11.09.17.jpg
Aramon noir,,513A3,,1984,25/3/1984,,,,,2015-07-18 11.09.17.jpg
Aramon noir,,513A4,,1984,25/3/1984,,,,,2015-07-18 11.09.17.jpg
Aramon noir,,513A5,,1984,25/3/1984,,,,,2015-07-18 11.09.17.jpg
Aramon noir,,513A6,,1984,25/3/1984,,,,,2015-07-18 11.09.17.jpg
Aramon noir,,513A7,,1984,25/3/1984,,,,,2015-07-18 11.09.17.jpg
Aramon noir,,513A8,,1984,25/3/1984,,,,,2015-07-18 11.09.17.jpg
Aramon noir,,513A9,,1984,26/3/1984,,,,,2015-07-18 11.09.17.jpg
Aramon noir,,13S1,,1984,26/3/1984,,,,,2015-07-18 11.09.17.jpg
Aramon noir,,13S2,,1984,25/3/1984,,,,,2015-07-18 11.09.17.jpg
Aramon noir,,13S3,,1984,24/3/1984,,,,,2015-07-18 11.09.17.jpg
Aramon noir,,13S4,,1984,25/3/1984,,,,,2015-07-18 11.09.17.jpg
Aramon noir,,113S1,,1984,31/3/1984,,,,,2015-07-18 11.09.17.jpg
Aramon noir,,113S2,,1984,29/3/1984,,,,,2015-07-18 11.09.17.jpg
Aramon noir,,113S3,,1984,28/3/1984,,,,,2015-07-18 11.09.17.jpg
Terret,,512A8,,1984,2/4/1984,,,,,2015-07-18 11.09.17.jpg
Terret,,512A9,,1984,9/4/1984,,,,,2015-07-18 11.09.17.jpg
Terret,,512S1,,1984,9/4/1984,,,,,2015-07-18 11.09.17.jpg
Terret,,512S2,,1984,5/4/1984,,,,,2015-07-18 11.09.17.jpg
Carignan,,512S5,,1984,9/4/1984,,,,,2015-07-18 11.09.17.jpg
Carignan,,512S6,,1984,2/4/1984,,,,,2015-07-18 11.09.17.jpg
Carignan,,512S7,,1984,2/4/1984,,,,,2015-07-18 11.09.17.jpg
Carignan,,512S8,,1984,8/4/1984,,,,,2015-07-18 11.09.17.jpg
Carignan,,512S9,,1984,10/4/1984,,,,,2015-07-18 11.09.17.jpg
Sauvignon,,916A3,,1984,9/4/1984,,,,,2015-07-18 11.09.17.jpg
Sauvignon,,916A4,,1984,5/4/1984,,,,,2015-07-18 11.09.17.jpg
Sauvignon,,109S3,,1984,9/4/1984,,,,,2015-07-18 11.09.17.jpg
Sauvignon,,109S4,,1984,8/4/1984,,,,,2015-07-18 11.09.17.jpg
